,Data,Hora,P3.1.1 V (V),P3.1.2 V (V),P3.1.3 V (V),P3.1.4 V (V),P3.1.5 V (V),P3.1.6 V (V),P3.1.7 V (V),P3.1.8 V (V),P3.1.9 V (V),P3.1.10 V (V),P3.1.11 V (V),P3.1.12 V (V),P3.1.13 V (V),P3.1.14 V (V),P3.1.15 V (V),P3.1.16 V (V),P3.2.1 V (V),P3.2.2 V (V),P3.2.3 V (V),P3.2.4 V (V),P3.2.5 V (V),P3.2.6 V (V),P3.2.7 V (V),P3.2.8 V (V),P3.2.9 V (V),P3.2.10 V (V),P3.2.11 V (V),P3.2.12 V (V),P3.2.13 V (V),P3.2.14 V (V),P3.2.15 V (V),P3.2.16 V (V),P3.3.1 V (V),P3.3.2 V (V),P3.3.3 V (V),P3.3.4 V (V),P3.3.5 V (V),P3.3.6 V (V),P3.3.7 V (V),P3.3.8 V (V),P3.3.9 V (V),P3.3.10 V (V),P3.3.11 V (V),P3.3.12 V (V),P3.3.13 V (V),P3.3.14 V (V),P3.3.15 V (V),P3.3.16 V (V),P3.4.1 V (V),P3.4.2 V (V),P3.4.3 V (V),P3.4.4 V (V),P3.4.5 V (V),P3.4.6 V (V),P3.4.7 V (V),P3.4.8 V (V),P3.4.9 V (V),P3.4.10 V (V),P3.4.11 V (V),P3.4.12 V (V),P3.4.13 V (V),P3.4.14 V (V),P3.4.15 V (V),P3.4.16 V (V),P3.5.1 V (V),P3.5.2 V (V),P3.5.3 V (V),P3.5.4 V (V),P3.5.5 V (V),P3.5.6 V (V),P3.5.7 V (V),P3.5.8 V (V),P3.5.9 V (V),P3.5.10 V (V),P3.5.11 V (V),P3.5.12 V (V),P3.5.13 V (V),P3.5.14 V (V),P3.5.15 V (V),P3.5.16 V (V),P3.6.1 V (V),P3.6.2 V (V),P3.6.3 V (V),P3.6.4 V (V),P3.6.5 V (V),P3.6.6 V (V),P3.6.7 V (V),P3.6.8 V (V),P3.6.9 V (V),P3.6.10 V (V),P3.6.11 V (V),P3.6.12 V (V),P3.6.13 V (V),P3.6.14 V (V),P3.6.15 V (V),P3.6.16 V (V),P3.7.1 V (V),P3.7.2 V (V),P3.7.3 V (V),P3.7.4 V (V),P3.7.5 V (V),P3.7.6 V (V),P3.7.7 V (V),P3.7.8 V (V),P3.7.9 V (V),P3.7.10 V (V),P3.7.11 V (V),P3.7.12 V (V),P3.7.13 V (V),P3.7.14 V (V),P3.7.15 V (V),P3.7.16 V (V),P3.8.1 V (V),P3.8.2 V (V),P3.8.3 V (V),P3.8.4 V (V),P3.8.5 V (V),P3.8.6 V (V),P3.8.7 V (V),P3.8.8 V (V),P3.8.9 V (V),P3.8.10 V (V),P3.8.11 V (V),P3.8.12 V (V),P3.8.13 V (V),P3.8.14 V (V),P3.8.15 V (V),P3.8.16 V (V)
26,2021-06-19,12:30:00,74.41666666666667,73.90625,72.0,73.0,71.91666666666667,72.66666666666667,72.25,72.03125,71.125,72.45833333333333,72.625,71.79166666666667,72.46875,72.0,72.875,73.03125,73.9375,74.20833333333333,72.95833333333333,72.125,71.96875,72.5,72.33333333333333,72.83333333333333,72.875,73.04166666666667,73.29166666666667,71.9375,72.4375,72.5,73.79166666666667,71.625,74.5,73.33333333333333,72.625,72.875,72.25,72.625,61.0,72.75,72.95833333333333,71.875,73.0,72.5,72.41666666666667,73.58333333333333,73.70833333333333,73.375,75.58333333333333,71.75,72.29166666666667,71.75,72.20833333333333,72.54166666666667,72.3125,72.29166666666667,72.75,72.6875,72.5625,71.875,72.25,72.70833333333333,73.0,71.375,72.4375,72.625,71.59375,71.625,72.125,72.3125,71.875,71.875,72.04166666666667,72.04166666666667,71.1875,72.375,71.3125,71.25,72.3125,71.375,73.0,72.25,72.5625,72.0,72.0,71.54166666666667,72.1875,72.33333333333333,72.66666666666667,71.625,71.75,71.33333333333333,71.25,72.33333333333333,72.33333333333333,71.625,72.125,71.79166666666667,72.08333333333333,71.875,71.375,71.95833333333333,72.83333333333333,72.25,73.0,71.91666666666667,72.45833333333333,72.03125,72.8125,72.6875,72.59375,59.53125,72.9375,72.95833333333333,72.0625,72.66666666666667,72.54166666666667,72.0625,72.41666666666667,72.125,71.96875,72.16666666666667,71.91666666666667,71.41666666666667,72.08333333333333,73.29166666666667,72.375,73.04166666666667
27,2021-06-19,12:45:00,73.375,73.0,71.625,72.0625,71.20833333333333,72.20833333333333,71.75,71.58333333333333,71.95833333333333,72.125,71.29166666666667,72.1875,71.20833333333333,72.4375,72.0,72.3125,72.45833333333333,72.70833333333333,72.66666666666667,72.08333333333333,72.4375,71.625,71.45833333333333,72.79166666666667,72.125,72.0,72.20833333333333,71.1875,72.08333333333333,71.04166666666667,73.4375,71.95833333333333,72.4375,71.29166666666667,70.04166666666667,72.04166666666667,72.46875,72.125,59.3125,72.375,72.41666666666667,72.25,72.9375,72.625,72.5625,72.6875,72.625,71.375,75.125,71.79166666666667,71.96875,71.3125,72.16666666666667,71.6875,72.40625,71.5,72.16666666666667,72.125,71.75,71.91666666666667,71.3125,72.45833333333333,72.29166666666667,70.65625,71.375,72.29166666666667,71.375,70.1875,71.25,71.16666666666667,70.6875,71.125,70.75,72.0,70.8125,71.66666666666667,71.16666666666667,71.5,72.0,70.625,70.375,71.91666666666667,71.75,70.5625,71.5625,71.08333333333333,72.375,71.66666666666667,71.33333333333333,71.625,71.5,72.16666666666667,70.91666666666667,72.3125,71.54166666666667,72.125,71.70833333333333,72.08333333333333,71.875,71.875,70.625,71.70833333333333,72.08333333333333,70.5,71.375,71.41666666666667,71.5,71.91666666666667,72.46875,72.875,72.54166666666667,59.083333333333336,72.58333333333333,73.70833333333333,73.0,72.625,70.83333333333333,72.09375,72.1875,72.0,71.70833333333333,71.375,70.875,71.29166666666667,71.20833333333333,72.20833333333333,70.91666666666667,71.75
28,2021-06-19,13:00:00,73.375,72.6875,71.54166666666667,73.0625,72.16666666666667,72.25,72.25,71.70833333333333,71.125,72.29166666666667,72.25,71.25,71.875,72.29166666666667,72.29166666666667,73.0,71.95833333333333,72.375,72.29166666666667,72.375,72.16666666666667,71.5,72.16666666666667,72.5,71.375,71.75,73.5,71.25,72.125,71.0,72.125,72.125,73.5625,71.70833333333333,71.20833333333333,71.95833333333333,72.3125,72.0,59.833333333333336,72.04166666666667,72.41666666666667,71.625,72.53125,72.6875,72.3125,72.5,73.375,72.29166666666667,74.6875,71.375,72.5,70.9375,71.04166666666667,72.45833333333333,73.375,71.45833333333333,71.125,72.0,72.125,71.125,71.25,72.08333333333333,72.5,71.16666666666667,71.20833333333333,72.45833333333333,71.29166666666667,71.125,71.25,70.79166666666667,71.16666666666667,71.16666666666667,70.625,71.625,70.95833333333333,72.16666666666667,70.96875,71.04166666666667,71.375,70.66666666666667,69.5625,71.58333333333333,71.20833333333333,70.4375,69.9375,70.79166666666667,70.75,71.4375,71.70833333333333,71.875,71.0,71.25,71.29166666666667,71.375,72.20833333333333,71.125,72.16666666666667,70.1875,71.54166666666667,70.90625,70.9375,71.25,71.79166666666667,71.34375,72.0625,71.33333333333333,70.96875,71.04166666666667,71.5,71.5,72.6875,58.125,72.25,72.6875,72.25,71.90625,71.95833333333333,71.45833333333333,72.25,71.95833333333333,71.41666666666667,70.625,72.08333333333333,71.0,71.375,72.58333333333333,72.16666666666667,71.5
29,2021-06-19,13:15:00,71.625,71.5625,69.83333333333333,71.08333333333333,69.875,71.1875,71.58333333333333,69.29166666666667,69.79166666666667,70.5,70.0,70.75,71.20833333333333,70.125,70.83333333333333,71.41666666666667,71.875,70.875,71.25,70.0,71.08333333333333,70.75,70.3125,70.83333333333333,70.9375,70.20833333333333,70.04166666666667,69.5,70.58333333333333,70.58333333333333,71.4375,70.625,71.04166666666667,70.8125,68.6875,70.79166666666667,71.33333333333333,70.75,59.333333333333336,69.9375,69.9375,69.875,69.70833333333333,70.29166666666667,70.0,70.375,69.33333333333333,70.1875,73.40625,70.54166666666667,70.59375,69.40625,69.29166666666667,70.54166666666667,70.625,70.25,70.75,69.9375,70.625,70.83333333333333,70.125,70.3125,69.29166666666667,70.25,68.79166666666667,71.0,69.875,69.75,69.29166666666667,69.875,69.375,68.875,68.91666666666667,71.25,70.375,71.66666666666667,68.375,69.54166666666667,69.625,70.25,69.75,69.5,69.125,68.6875,69.75,69.91666666666667,70.04166666666667,69.25,70.04166666666667,70.4375,69.29166666666667,70.3125,69.25,70.71875,68.625,70.5625,70.66666666666667,70.4375,70.375,69.54166666666667,69.6875,70.8125,69.91666666666667,70.3125,71.0625,69.79166666666667,68.58333333333333,70.5,70.15625,70.70833333333333,71.0,58.125,71.16666666666667,72.79166666666667,70.875,72.125,69.79166666666667,70.33333333333333,70.46875,69.75,68.5,69.45833333333333,69.29166666666667,69.09375,69.16666666666667,70.4375,70.875,70.21875
30,2021-06-19,13:30:00,72.125,73.25,71.08333333333333,71.9375,70.125,71.29166666666667,70.375,70.75,69.6875,70.28125,70.34375,70.29166666666667,69.125,69.83333333333333,69.875,70.75,72.08333333333333,72.95833333333333,71.25,70.95833333333333,67.875,70.4375,70.75,70.91666666666667,69.3125,70.25,71.125,69.875,70.83333333333333,69.875,72.6875,70.5,71.20833333333333,70.95833333333333,70.25,70.9375,70.71875,69.08333333333333,58.0625,70.625,70.9375,70.6875,70.91666666666667,71.5625,70.6875,70.9375,70.0,70.125,73.1875,70.58333333333333,70.91666666666667,70.5625,70.20833333333333,72.16666666666667,69.875,71.04166666666667,71.03125,72.0625,70.0,70.125,70.625,70.41666666666667,69.8125,70.20833333333333,69.125,72.125,70.9375,70.71875,69.83333333333333,70.83333333333333,70.16666666666667,70.33333333333333,69.91666666666667,71.0,69.125,71.54166666666667,69.79166666666667,70.125,71.08333333333333,70.0,70.29166666666667,70.4375,69.79166666666667,70.33333333333333,69.4375,70.29166666666667,70.375,70.0,70.125,69.91666666666667,69.83333333333333,69.25,70.91666666666667,70.625,70.75,70.21875,71.125,69.04166666666667,70.0,69.875,69.5,71.25,70.8125,70.0625,70.33333333333333,71.375,69.5,70.71875,69.625,69.75,71.03125,58.75,71.25,71.91666666666667,70.91666666666667,71.54166666666667,70.20833333333333,71.5,70.0,71.04166666666667,69.625,70.375,71.125,67.5,70.45833333333333,71.28125,70.33333333333333,71.0
31,2021-06-19,13:45:00,72.04166666666667,72.25,71.75,71.58333333333333,70.4375,72.20833333333333,71.58333333333333,71.3125,71.41666666666667,73.125,70.875,70.875,70.96875,70.5,70.875,70.875,72.25,73.25,72.25,71.125,71.5,71.04166666666667,72.04166666666667,71.5,70.53125,70.4375,72.09375,69.875,70.625,70.5,72.40625,70.79166666666667,71.20833333333333,72.34375,71.5,71.29166666666667,71.625,71.09375,59.0625,71.0,71.04166666666667,71.25,71.5,72.125,71.5,71.4375,71.875,71.0625,74.4375,71.16666666666667,71.0625,70.95833333333333,71.0,71.33333333333333,70.875,70.79166666666667,72.375,71.33333333333333,71.28125,71.45833333333333,69.375,70.95833333333333,71.75,70.375,70.625,71.0625,71.0,69.95833333333333,71.125,69.875,70.21875,71.16666666666667,70.0,70.95833333333333,70.0,72.04166666666667,70.5,70.54166666666667,71.375,70.04166666666667,71.1875,72.1875,70.20833333333333,70.0,70.5,69.54166666666667,70.125,71.45833333333333,71.25,70.79166666666667,70.70833333333333,70.45833333333333,70.5,70.91666666666667,71.75,70.58333333333333,70.375,70.33333333333333,71.5625,70.59375,70.0625,70.54166666666667,70.9375,70.875,71.0,70.45833333333333,70.70833333333333,70.3125,71.0625,71.95833333333333,70.45833333333333,58.5,71.8125,72.625,71.5,71.58333333333333,71.29166666666667,70.375,72.04166666666667,71.04166666666667,70.46875,70.79166666666667,70.09375,70.58333333333333,70.5,72.0,71.08333333333333,71.5
32,2021-06-19,14:00:00,72.875,72.78125,70.375,71.08333333333333,69.875,71.3125,71.5,71.66666666666667,69.8125,71.0,69.71875,68.45833333333333,70.54166666666667,69.8125,70.75,69.5,72.125,71.875,71.125,70.875,70.75,70.25,70.41666666666667,70.70833333333333,70.08333333333333,70.53125,69.66666666666667,70.5625,69.16666666666667,70.58333333333333,70.0,69.625,71.625,71.79166666666667,70.91666666666667,70.79166666666667,71.25,70.75,57.666666666666664,70.875,71.04166666666667,70.125,69.54166666666667,70.54166666666667,70.5,69.91666666666667,70.875,70.96875,73.3125,70.875,70.75,70.125,69.83333333333333,70.5,69.75,70.16666666666667,69.66666666666667,70.0,71.5,71.1875,69.375,69.375,70.79166666666667,69.66666666666667,70.45833333333333,70.79166666666667,68.8125,69.8125,69.04166666666667,70.3125,68.70833333333333,69.5,70.70833333333333,70.75,69.75,70.125,69.375,69.79166666666667,69.5,68.875,69.53125,69.95833333333333,70.0,69.5625,70.125,69.625,69.66666666666667,70.6875,69.125,70.375,70.375,68.9375,70.70833333333333,70.0,68.75,69.79166666666667,68.25,70.875,70.75,70.5,68.41666666666667,71.5,70.29166666666667,70.53125,70.875,70.25,69.3125,69.875,70.66666666666667,70.95833333333333,70.16666666666667,58.291666666666664,71.125,71.25,70.625,70.25,70.33333333333333,70.375,71.0625,70.08333333333333,68.125,70.0,69.875,69.54166666666667,69.8125,70.0,70.04166666666667,71.15625
33,2021-06-19,14:15:00,70.16666666666667,70.45833333333333,69.125,70.41666666666667,68.83333333333333,70.6875,70.34375,69.5,68.66666666666667,68.41666666666667,68.95833333333333,68.45833333333333,69.58333333333333,70.20833333333333,69.33333333333333,69.25,70.95833333333333,71.875,71.375,70.125,69.5,70.45833333333333,70.79166666666667,70.20833333333333,68.29166666666667,69.5625,70.66666666666667,68.70833333333333,69.16666666666667,69.125,69.5625,69.75,71.28125,69.375,69.25,70.375,69.75,69.5,58.5625,69.375,69.54166666666667,69.75,70.16666666666667,71.5,69.28125,70.25,69.75,68.95833333333333,73.4375,69.54166666666667,69.8125,69.54166666666667,69.375,70.375,69.625,70.95833333333333,69.8125,70.20833333333333,70.53125,71.1875,68.8125,69.625,70.33333333333333,70.04166666666667,69.5,71.16666666666667,68.875,70.1875,69.66666666666667,71.09375,69.0625,70.41666666666667,69.875,70.5,68.91666666666667,70.0,68.75,69.5625,70.1875,69.16666666666667,69.0,70.875,69.875,68.83333333333333,68.40625,69.5,69.625,68.33333333333333,69.45833333333333,70.04166666666667,70.0,69.91666666666667,70.25,69.75,70.45833333333333,69.375,69.95833333333333,69.90625,69.0625,68.4375,69.16666666666667,71.5,68.25,69.75,70.5,68.5625,68.5,69.625,69.625,71.0,70.375,57.25,69.5,71.29166666666667,69.5625,71.46875,69.625,70.1875,70.9375,69.625,69.125,69.25,69.8125,69.25,70.46875,71.33333333333333,70.125,70.04166666666667
34,2021-06-19,14:30:00,71.5625,72.75,71.375,70.9375,69.83333333333333,71.375,71.5,70.6875,68.70833333333333,70.95833333333333,71.20833333333333,70.41666666666667,69.25,70.875,70.70833333333333,71.08333333333333,72.0625,71.25,71.375,70.66666666666667,71.33333333333333,71.16666666666667,71.08333333333333,70.75,69.83333333333333,71.125,69.20833333333333,70.25,70.33333333333333,68.5,71.375,70.375,71.875,71.33333333333333,69.95833333333333,71.5,72.375,70.54166666666667,59.1875,71.5,71.66666666666667,71.4375,70.58333333333333,70.625,70.75,71.58333333333333,69.875,71.08333333333333,73.66666666666667,70.875,70.83333333333333,70.3125,70.04166666666667,71.45833333333333,71.29166666666667,70.625,70.1875,71.20833333333333,72.125,69.59375,70.0625,70.625,70.75,69.5,70.25,72.125,70.5625,69.40625,70.70833333333333,71.5,70.25,71.375,70.3125,70.3125,70.375,71.5625,69.625,70.04166666666667,71.0625,70.25,70.125,70.45833333333333,70.45833333333333,69.8125,71.1875,69.95833333333333,70.91666666666667,69.75,71.41666666666667,69.79166666666667,71.08333333333333,69.95833333333333,71.04166666666667,71.125,71.125,70.625,70.1875,70.16666666666667,70.54166666666667,69.20833333333333,69.79166666666667,70.25,69.95833333333333,70.20833333333333,71.5,70.5,71.125,69.5,70.75,70.5,71.54166666666667,58.375,70.8125,71.375,70.70833333333333,71.58333333333333,71.1875,71.625,71.3125,69.91666666666667,70.84375,70.75,70.125,70.33333333333333,69.70833333333333,71.41666666666667,69.83333333333333,69.875
35,2021-06-19,14:45:00,73.0625,72.875,70.8125,72.66666666666667,70.5625,71.625,72.375,71.5,70.33333333333333,72.4375,71.58333333333333,71.20833333333333,70.75,70.375,71.375,71.6875,72.45833333333333,72.6875,72.04166666666667,71.875,70.75,71.66666666666667,70.4375,71.4375,69.75,71.875,71.5625,71.25,71.20833333333333,71.41666666666667,71.54166666666667,71.66666666666667,0.0,71.875,70.91666666666667,72.625,69.54166666666667,70.75,59.1875,71.8125,71.79166666666667,71.875,71.625,72.0,73.125,72.04166666666667,70.54166666666667,71.58333333333333,73.95833333333333,71.5,72.16666666666667,71.4375,70.95833333333333,72.33333333333333,70.875,70.79166666666667,71.83333333333333,71.1875,71.79166666666667,71.625,70.75,71.33333333333333,71.41666666666667,70.79166666666667,71.625,72.16666666666667,70.40625,71.16666666666667,70.75,70.46875,71.33333333333333,71.08333333333333,71.125,71.08333333333333,70.9375,72.125,69.66666666666667,71.08333333333333,70.91666666666667,70.625,70.1875,70.625,0.0,70.625,71.20833333333333,71.29166666666667,71.58333333333333,71.15625,71.0,71.75,71.0,70.625,70.75,71.79166666666667,71.16666666666667,70.8125,71.75,69.91666666666667,71.625,71.25,71.20833333333333,70.375,70.875,71.25,72.625,70.75,71.58333333333333,71.125,71.54166666666667,72.29166666666667,71.84375,57.125,72.33333333333333,73.0,71.5,71.8125,71.5,72.125,72.5,71.04166666666667,70.95833333333333,70.95833333333333,71.125,71.95833333333333,70.79166666666667,71.625,72.16666666666667,71.4375
36,2021-06-19,15:00:00,73.3125,72.40625,71.875,71.6875,70.79166666666667,71.91666666666667,72.6875,71.5,70.66666666666667,71.8125,71.1875,71.70833333333333,70.53125,71.75,71.8125,71.70833333333333,72.29166666666667,72.91666666666667,71.75,71.91666666666667,72.33333333333333,71.25,70.8125,72.25,70.5,72.0,71.9375,70.0625,70.4375,71.1875,72.1875,71.29166666666667,72.4375,71.875,71.0,72.5,72.0625,71.125,59.541666666666664,72.5,72.125,71.4375,72.29166666666667,72.4375,71.33333333333333,70.375,71.125,70.66666666666667,74.33333333333333,71.125,71.54166666666667,71.54166666666667,71.45833333333333,71.25,72.08333333333333,71.625,72.25,71.78125,72.16666666666667,71.54166666666667,71.16666666666667,71.83333333333333,72.1875,71.375,70.9375,71.875,71.75,70.54166666666667,70.0,70.375,70.0,70.75,70.70833333333333,70.375,70.625,71.6875,71.125,71.1875,70.5625,70.125,70.95833333333333,71.4375,70.08333333333333,70.83333333333333,69.375,71.125,71.45833333333333,70.4375,69.8125,71.875,70.8125,70.20833333333333,71.20833333333333,71.875,71.6875,70.5,71.66666666666667,71.41666666666667,71.04166666666667,71.0,69.95833333333333,69.875,70.875,71.20833333333333,72.375,71.625,70.15625,70.91666666666667,72.45833333333333,71.71875,71.375,58.1875,71.58333333333333,71.58333333333333,70.625,71.59375,71.03125,72.0,71.875,70.75,71.1875,71.20833333333333,71.75,71.16666666666667,70.91666666666667,72.58333333333333,71.41666666666667,71.83333333333333
37,2021-06-19,15:15:00,72.08333333333333,72.0625,71.54166666666667,71.16666666666667,70.04166666666667,71.375,72.29166666666667,71.03125,69.75,71.41666666666667,70.625,70.6875,69.79166666666667,70.25,70.83333333333333,71.375,72.08333333333333,71.875,71.375,70.125,71.5,70.25,70.20833333333333,72.04166666666667,70.04166666666667,70.15625,71.59375,70.0625,69.16666666666667,70.46875,71.375,70.25,72.5625,71.1875,69.95833333333333,70.8125,70.75,70.75,59.333333333333336,72.40625,71.08333333333333,70.41666666666667,69.625,71.0625,70.3125,70.6875,71.20833333333333,70.625,73.75,69.70833333333333,70.875,72.375,70.41666666666667,71.6875,72.375,71.08333333333333,71.08333333333333,70.5,71.66666666666667,70.625,69.5625,70.58333333333333,72.1875,70.16666666666667,69.875,72.0625,70.5,68.875,70.375,69.91666666666667,69.45833333333333,69.91666666666667,70.29166666666667,71.0,68.28125,70.9375,70.25,70.71875,69.91666666666667,69.875,69.6875,69.08333333333333,70.25,70.41666666666667,70.5,69.54166666666667,70.08333333333333,69.71875,70.04166666666667,70.25,70.41666666666667,70.45833333333333,71.41666666666667,71.6875,70.8125,70.0625,71.75,70.16666666666667,70.83333333333333,70.875,70.16666666666667,71.16666666666667,70.79166666666667,70.75,71.125,71.09375,69.625,70.875,70.95833333333333,71.79166666666667,71.625,59.625,71.16666666666667,72.4375,71.75,71.375,71.4375,70.79166666666667,71.33333333333333,69.25,70.75,70.75,71.45833333333333,70.875,69.95833333333333,71.20833333333333,70.0625,70.625
38,2021-06-19,15:30:00,72.45833333333333,72.875,70.875,71.1875,70.6875,70.5,70.58333333333333,72.25,68.79166666666667,0.0,70.54166666666667,69.8125,69.9375,71.04166666666667,70.375,69.8125,72.41666666666667,72.75,71.75,70.0,71.0,70.66666666666667,69.83333333333333,70.625,69.5,70.75,71.25,70.0,70.0625,69.8125,71.20833333333333,70.125,71.8125,71.6875,70.79166666666667,71.04166666666667,71.25,70.375,59.1875,71.04166666666667,70.59375,69.20833333333333,69.8125,70.875,70.8125,70.625,70.75,69.70833333333333,72.875,71.20833333333333,70.0,69.45833333333333,70.125,70.875,71.9375,70.25,72.0,70.46875,72.20833333333333,69.6875,70.25,70.70833333333333,70.33333333333333,70.03125,70.375,71.08333333333333,70.40625,70.66666666666667,70.41666666666667,70.625,69.75,70.33333333333333,70.9375,70.66666666666667,69.9375,70.3125,69.46875,69.4375,69.3125,68.58333333333333,69.54166666666667,69.91666666666667,71.0,70.25,70.16666666666667,70.95833333333333,70.4375,69.9375,70.66666666666667,70.0,69.83333333333333,70.83333333333333,70.75,71.0,70.5,69.5625,70.33333333333333,69.91666666666667,70.91666666666667,69.70833333333333,70.25,70.29166666666667,70.5,69.8125,71.83333333333333,70.20833333333333,69.4375,70.5,69.58333333333333,70.125,71.16666666666667,58.03125,70.875,70.34375,71.28125,71.58333333333333,71.0625,70.29166666666667,71.375,71.20833333333333,69.625,69.54166666666667,70.125,69.625,69.83333333333333,72.83333333333333,71.1875,71.625
39,2021-06-19,15:45:00,71.875,72.5,71.25,71.5,70.33333333333333,70.66666666666667,70.75,71.875,69.375,71.20833333333333,70.875,69.6875,70.33333333333333,70.5,70.83333333333333,72.875,71.5,71.625,72.375,71.0,71.79166666666667,72.25,70.3125,71.41666666666667,70.3125,69.8125,72.25,69.625,71.125,69.75,72.4375,70.0625,72.5,71.625,69.9375,71.79166666666667,71.46875,70.5,58.34375,71.75,71.125,70.54166666666667,70.875,71.6875,71.5625,71.33333333333333,72.25,69.91666666666667,74.09375,71.8125,70.91666666666667,70.54166666666667,70.16666666666667,71.20833333333333,71.79166666666667,70.4375,71.75,71.125,71.375,70.45833333333333,69.08333333333333,71.5,70.45833333333333,69.41666666666667,70.96875,71.33333333333333,70.375,70.875,70.83333333333333,71.29166666666667,69.625,71.25,71.66666666666667,70.5,68.58333333333333,70.5625,68.95833333333333,70.25,70.70833333333333,69.875,70.15625,70.0,70.625,69.8125,69.95833333333333,70.29166666666667,71.0,70.25,71.3125,71.0,69.25,70.83333333333333,71.0,71.875,71.25,70.6875,71.25,71.0625,70.95833333333333,70.125,71.0,71.16666666666667,70.875,70.95833333333333,72.5,72.3125,70.75,71.66666666666667,70.6875,70.875,71.45833333333333,58.666666666666664,70.95833333333333,71.0,71.45833333333333,71.91666666666667,70.6875,70.625,71.125,71.25,69.91666666666667,69.45833333333333,69.875,70.8125,70.125,71.95833333333333,70.5,69.5
40,2021-06-19,16:00:00,69.25,71.54166666666667,69.5,71.33333333333333,70.66666666666667,71.0,71.0625,70.25,69.8125,70.6875,69.66666666666667,69.75,68.875,69.91666666666667,70.16666666666667,71.375,71.84375,71.3125,71.375,71.04166666666667,70.5625,71.0,70.41666666666667,70.75,69.5625,69.59375,70.41666666666667,69.96875,70.625,70.29166666666667,71.6875,70.03125,71.29166666666667,71.08333333333333,70.20833333333333,70.33333333333333,69.75,68.9375,57.208333333333336,0.0,69.4375,70.45833333333333,69.04166666666667,70.75,69.70833333333333,71.3125,71.5,71.3125,72.625,69.71875,71.375,70.25,69.58333333333333,70.70833333333333,69.375,69.0625,71.5,69.75,71.0625,69.625,68.875,70.125,70.29166666666667,69.875,70.5,70.3125,69.5,69.5625,69.16666666666667,69.0625,70.29166666666667,69.75,69.5,70.125,69.125,70.3125,69.8125,70.75,70.8125,69.79166666666667,68.45833333333333,68.25,69.75,69.59375,70.20833333333333,70.08333333333333,70.125,69.29166666666667,70.09375,70.3125,69.66666666666667,69.29166666666667,69.29166666666667,70.29166666666667,71.5,70.25,70.54166666666667,70.90625,70.45833333333333,69.625,68.25,70.33333333333333,71.04166666666667,70.3125,71.875,70.70833333333333,70.34375,69.78125,71.45833333333333,71.41666666666667,71.25,57.333333333333336,71.8125,71.0,70.41666666666667,70.125,69.83333333333333,71.4375,71.9375,71.0625,68.75,69.875,70.70833333333333,69.33333333333333,68.58333333333333,72.375,70.125,71.83333333333333
41,2021-06-19,16:15:00,69.375,70.375,70.33333333333333,69.16666666666667,69.375,68.375,68.58333333333333,69.625,68.8125,66.75,66.91666666666667,66.70833333333333,65.875,69.04166666666667,68.16666666666667,67.5,69.70833333333333,69.5625,69.0,67.125,69.75,68.6875,68.75,69.08333333333333,67.375,69.54166666666667,69.41666666666667,66.375,68.04166666666667,64.125,68.71875,70.375,69.375,68.3125,67.375,69.375,70.125,68.65625,57.291666666666664,70.375,69.08333333333333,68.625,68.625,70.125,69.5625,67.625,67.95833333333333,69.45833333333333,72.5,68.5,68.41666666666667,68.125,67.625,68.375,68.83333333333333,69.65625,69.25,68.79166666666667,68.875,68.58333333333333,68.70833333333333,68.875,68.75,67.34375,68.40625,70.25,67.16666666666667,68.79166666666667,67.4375,67.58333333333333,69.25,68.04166666666667,68.6875,68.9375,68.33333333333333,69.0,68.375,67.95833333333333,68.70833333333333,66.83333333333333,66.70833333333333,68.20833333333333,68.66666666666667,68.75,66.04166666666667,68.25,68.75,69.0,69.0,68.29166666666667,69.0625,67.75,67.375,67.66666666666667,70.6875,68.5625,68.16666666666667,68.125,68.41666666666667,67.25,68.375,69.16666666666667,69.54166666666667,68.9375,69.53125,68.84375,67.8125,69.9375,67.59375,68.20833333333333,67.75,56.1875,68.375,69.45833333333333,69.83333333333333,70.15625,67.875,68.6875,69.21875,69.0,68.34375,68.08333333333333,66.95833333333333,68.04166666666667,66.54166666666667,70.25,68.66666666666667,67.8125
